globe	20	1.587e-05
arrival	20	1.587e-05
clothing	20	1.587e-05
disruption	20	1.587e-05
fires	20	1.587e-05
electronics	20	1.587e-05
buddhist	20	1.587e-05
licensed	20	1.587e-05
networking	20	1.587e-05
beaches	20	1.587e-05
beings	20	1.587e-05
heaven	20	1.587e-05
detection	20	1.587e-05
retains	20	1.587e-05
worst	20	1.587e-05
verifiability	20	1.587e-05
bold	20	1.587e-05
dining	20	1.587e-05
acquired	20	1.587e-05
generating	20	1.587e-05
realizes	20	1.587e-05
peaks	20	1.587e-05
primitive	20	1.587e-05
assumed	20	1.587e-05
badge	20	1.587e-05
horizon	20	1.587e-05
parliamentary	20	1.587e-05
rope	20	1.587e-05
conferences	20	1.587e-05
olympics	20	1.587e-05
permit	20	1.587e-05
inspired	20	1.587e-05
confusing	20	1.587e-05
clothes	20	1.587e-05
1964	20	1.587e-05
drag	20	1.587e-05
coaches	20	1.587e-05
wireless	20	1.587e-05
restore	20	1.587e-05
shoulder	20	1.587e-05
arguably	20	1.587e-05
1986	20	1.587e-05
motorway	20	1.587e-05
poverty	20	1.587e-05
mosque	20	1.587e-05
rim	20	1.587e-05
endangered	20	1.587e-05
parody	20	1.587e-05
treasure	20	1.587e-05
interpretations	20	1.587e-05
elephant	20	1.587e-05
dome	20	1.587e-05
reign	20	1.587e-05
affiliated	20	1.587e-05
admission	20	1.587e-05
chase	20	1.587e-05
wines	20	1.587e-05
consecutive	20	1.587e-05
fallen	20	1.587e-05
struggles	20	1.587e-05
fork	20	1.587e-05
preservation	20	1.587e-05
dwarf	20	1.587e-05
voluntary	20	1.587e-05
modes	20	1.587e-05
fossils	20	1.587e-05
broadway	20	1.587e-05
ceremony	20	1.587e-05
revision	20	1.587e-05
beneath	20	1.587e-05
historian	20	1.587e-05
stronger	20	1.587e-05
scholar	20	1.587e-05
tactics	20	1.587e-05
apartment	20	1.587e-05
knowing	20	1.587e-05
vandal	20	1.587e-05
managers	20	1.587e-05
healthcare	20	1.587e-05
ill	20	1.587e-05
moreover	20	1.587e-05
suite	20	1.587e-05
pro	20	1.587e-05
accurately	20	1.587e-05
cure	20	1.587e-05
engagement	20	1.587e-05
bow	20	1.587e-05
dirty	20	1.587e-05
canyon	20	1.587e-05
mistake	19	1.508e-05
massacre	19	1.508e-05
cuisine	19	1.508e-05
petroleum	19	1.508e-05
competes	19	1.508e-05
contracts	19	1.508e-05
mythology	19	1.508e-05
sword	19	1.508e-05
acids	19	1.508e-05
bio	19	1.508e-05
independently	19	1.508e-05
manuscripts	19	1.508e-05
appearing	19	1.508e-05
ties	19	1.508e-05
1981	19	1.508e-05
kid	19	1.508e-05
inline	19	1.508e-05
mistaken	19	1.508e-05
offense	19	1.508e-05
charts	19	1.508e-05
hollywood	19	1.508e-05
qualified	19	1.508e-05
tie	19	1.508e-05
verb	19	1.508e-05
pocket	19	1.508e-05
preparation	19	1.508e-05
awareness	19	1.508e-05
acute	19	1.508e-05
diagnosis	19	1.508e-05
prisoners	19	1.508e-05
abandoned	19	1.508e-05
rider	19	1.508e-05
bulk	19	1.508e-05
80	19	1.508e-05
controlling	19	1.508e-05
retain	19	1.508e-05
justify	19	1.508e-05
internationally	19	1.508e-05
tight	19	1.508e-05
mail	19	1.508e-05
hate	19	1.508e-05
arrangements	19	1.508e-05
1987	19	1.508e-05
sells	19	1.508e-05
nazi	19	1.508e-05
blades	19	1.508e-05
rival	19	1.508e-05
visits	19	1.508e-05
crest	19	1.508e-05
kansas	19	1.508e-05
transit	19	1.508e-05
trends	19	1.508e-05
nobody	19	1.508e-05
e-mail	19	1.508e-05
commonwealth	19	1.508e-05
eagle	19	1.508e-05
losing	19	1.508e-05
youtube	19	1.508e-05
static	19	1.508e-05
histories	19	1.508e-05
tune	19	1.508e-05
maryland	19	1.508e-05
routine	19	1.508e-05
excellence	19	1.508e-05
combine	19	1.508e-05
raw	19	1.508e-05
schemes	19	1.508e-05
shrine	19	1.508e-05
unofficial	19	1.508e-05
philadelphia	19	1.508e-05
disabled	19	1.508e-05
hindi	19	1.508e-05
utilize	19	1.508e-05
realistic	19	1.508e-05
ryan	19	1.508e-05
remnants	19	1.508e-05
climbing	19	1.508e-05
likewise	19	1.508e-05
heights	19	1.508e-05
electrons	19	1.508e-05
incorporate	19	1.508e-05
justified	19	1.508e-05
reward	19	1.508e-05
trailer	19	1.508e-05
romance	19	1.508e-05
nom	19	1.508e-05
unusually	19	1.508e-05
adam	19	1.508e-05
footage	19	1.508e-05
reply	19	1.508e-05
concluded	19	1.508e-05
imagine	19	1.508e-05
verified	19	1.508e-05
monday	19	1.508e-05
implement	19	1.508e-05
innovation	19	1.508e-05
vague	19	1.508e-05
certified	19	1.508e-05
planes	19	1.508e-05
plaza	19	1.508e-05
emissions	19	1.508e-05
unrelated	19	1.508e-05
fighters	19	1.508e-05
riding	19	1.508e-05
possession	19	1.508e-05
sorts	19	1.508e-05
wikimedia	19	1.508e-05
provision	19	1.508e-05
centered	19	1.508e-05
barely	19	1.508e-05
cm	19	1.508e-05
bowl	19	1.508e-05
switzerland	19	1.508e-05
accused	19	1.508e-05
tennessee	19	1.508e-05
worship	19	1.508e-05
rabbit	19	1.508e-05
sculptures	19	1.508e-05
marble	19	1.508e-05
fusion	19	1.508e-05
malaysia	19	1.508e-05
documentation	19	1.508e-05
1977	19	1.508e-05
threats	19	1.508e-05
max	19	1.508e-05
driven	19	1.508e-05
250	19	1.508e-05
reef	19	1.508e-05
bend	19	1.508e-05
receiver	19	1.508e-05
corruption	19	1.508e-05
bearing	19	1.508e-05
nucleus	19	1.508e-05
heroes	19	1.508e-05
21st	19	1.508e-05
oxford	19	1.508e-05
liability	19	1.508e-05
harbor	19	1.508e-05
georgian	19	1.508e-05
suspension	19	1.508e-05
happening	19	1.508e-05
dozen	19	1.508e-05
clusters	19	1.508e-05
wealthy	19	1.508e-05
kings	19	1.508e-05
occasions	19	1.508e-05
accounting	19	1.508e-05
dragon	19	1.508e-05
recommend	19	1.508e-05
fees	19	1.508e-05
capabilities	19	1.508e-05
grants	19	1.508e-05
occasion	19	1.508e-05
worn	19	1.508e-05
cake	19	1.508e-05
romantic	19	1.508e-05
fill	19	1.508e-05
survives	19	1.508e-05
squad	19	1.508e-05
generator	19	1.508e-05
wears	19	1.508e-05
carved	19	1.508e-05
broadcasts	19	1.508e-05
whereby	19	1.508e-05
blues	19	1.508e-05
expanding	19	1.508e-05
informal	19	1.508e-05
recipient	19	1.508e-05
directory	19	1.508e-05
menu	19	1.508e-05
viewpoint	19	1.508e-05
artwork	19	1.508e-05
cambridge	19	1.508e-05
ali	19	1.508e-05
noble	19	1.508e-05
taught	19	1.508e-05
argentina	19	1.508e-05
guns	19	1.508e-05
rocky	19	1.508e-05
32	19	1.508e-05
adams	19	1.508e-05
designers	19	1.508e-05
missile	19	1.508e-05
contributes	19	1.508e-05
commitment	19	1.508e-05
altar	19	1.508e-05
colonies	19	1.508e-05
expressions	19	1.508e-05
elevated	19	1.508e-05
nonetheless	19	1.508e-05
mansion	19	1.508e-05
pushing	19	1.508e-05
modification	19	1.508e-05
ukrainian	19	1.508e-05
woodland	19	1.508e-05
neighbourhood	19	1.508e-05
km	19	1.508e-05
wire	18	1.428e-05
terrible	18	1.428e-05
spans	18	1.428e-05
rfa	18	1.428e-05
adventures	18	1.428e-05
iowa	18	1.428e-05
limitations	18	1.428e-05
suppose	18	1.428e-05
counter	18	1.428e-05
12th	18	1.428e-05
volcanic	18	1.428e-05
suggesting	18	1.428e-05
long-term	18	1.428e-05
dubious	18	1.428e-05
merged	18	1.428e-05
ahead	18	1.428e-05
wholly	18	1.428e-05
von	18	1.428e-05
1990	18	1.428e-05
hook	18	1.428e-05
motivation	18	1.428e-05
behalf	18	1.428e-05
engaging	18	1.428e-05
responses	18	1.428e-05
du	18	1.428e-05
imply	18	1.428e-05
cheap	18	1.428e-05
birthday	18	1.428e-05
suggestions	18	1.428e-05
seasonal	18	1.428e-05
manga	18	1.428e-05
disciplines	18	1.428e-05
bicycle	18	1.428e-05
illustrated	18	1.428e-05
interpret	18	1.428e-05
visitor	18	1.428e-05
dialects	18	1.428e-05
ecological	18	1.428e-05
anime	18	1.428e-05
statute	18	1.428e-05
q	18	1.428e-05
bruce	18	1.428e-05
installed	18	1.428e-05
treatments	18	1.428e-05
shelter	18	1.428e-05
compression	18	1.428e-05
photography	18	1.428e-05
crater	18	1.428e-05
portfolio	18	1.428e-05
pronounced	18	1.428e-05
bomb	18	1.428e-05
mood	18	1.428e-05
masses	18	1.428e-05
fake	18	1.428e-05
studying	18	1.428e-05
champions	18	1.428e-05
encounters	18	1.428e-05
brook	18	1.428e-05
transform	18	1.428e-05
butterfly	18	1.428e-05
absent	18	1.428e-05
certificate	18	1.428e-05
hiv	18	1.428e-05
commit	18	1.428e-05
departure	18	1.428e-05
oklahoma	18	1.428e-05
hebrew	18	1.428e-05
jury	18	1.428e-05
volunteer	18	1.428e-05
educated	18	1.428e-05
loans	18	1.428e-05
accommodate	18	1.428e-05
ceiling	18	1.428e-05
loose	18	1.428e-05
anniversary	18	1.428e-05
developers	18	1.428e-05
tales	18	1.428e-05
packages	18	1.428e-05
counterpart	18	1.428e-05
sheet	18	1.428e-05
mess	18	1.428e-05
shells	18	1.428e-05
theatrical	18	1.428e-05
liverpool	18	1.428e-05
metric	18	1.428e-05
emerging	18	1.428e-05
campaigns	18	1.428e-05
dies	18	1.428e-05
bet	18	1.428e-05
sarah	18	1.428e-05
arctic	18	1.428e-05
lighter	18	1.428e-05
resemblance	18	1.428e-05
accompanying	18	1.428e-05
millions	18	1.428e-05
biblical	18	1.428e-05
1988	18	1.428e-05
un	18	1.428e-05
measured	18	1.428e-05
galleries	18	1.428e-05
backwards	18	1.428e-05
gaming	18	1.428e-05
facade	18	1.428e-05
deliver	18	1.428e-05
specify	18	1.428e-05
breast	18	1.428e-05
rs	18	1.428e-05
winters	18	1.428e-05
judgement	18	1.428e-05
searches	18	1.428e-05
busy	18	1.428e-05
copyvio	18	1.428e-05
rectangular	18	1.428e-05
receptors	18	1.428e-05
serial	18	1.428e-05
separately	18	1.428e-05
championships	18	1.428e-05
exhibitions	18	1.428e-05
trapped	18	1.428e-05
tips	18	1.428e-05
honey	18	1.428e-05
helmet	18	1.428e-05
sierra	18	1.428e-05
shock	18	1.428e-05
threatened	18	1.428e-05
manufacture	18	1.428e-05
supposedly	18	1.428e-05
monthly	18	1.428e-05
da	18	1.428e-05
anon	18	1.428e-05
premier	18	1.428e-05
smallest	18	1.428e-05
lover	18	1.428e-05
chip	18	1.428e-05
celebrity	18	1.428e-05
forums	18	1.428e-05
northwestern	18	1.428e-05
counting	18	1.428e-05
accessed	18	1.428e-05
cook	18	1.428e-05
os	18	1.428e-05
compromise	18	1.428e-05
peaceful	18	1.428e-05
ep	18	1.428e-05
communist	18	1.428e-05
focuses	18	1.428e-05
matching	18	1.428e-05
informative	18	1.428e-05
immigrants	18	1.428e-05
eliminate	18	1.428e-05
volcano	18	1.428e-05
pulse	18	1.428e-05
nose	18	1.428e-05
similarities	18	1.428e-05
advertisement	18	1.428e-05
tendency	18	1.428e-05
celebrities	18	1.428e-05
miller	18	1.428e-05
declared	18	1.428e-05
disputed	18	1.428e-05
lengths	18	1.428e-05
toxic	18	1.428e-05
facebook	18	1.428e-05
decorative	18	1.428e-05
influential	18	1.428e-05
vegas	17	1.349e-05
cardinal	17	1.349e-05
convenient	17	1.349e-05
naval	17	1.349e-05
decent	17	1.349e-05
objectives	17	1.349e-05
fame	17	1.349e-05
stack	17	1.349e-05
liberty	17	1.349e-05
detective	17	1.349e-05
6th	17	1.349e-05
protective	17	1.349e-05
motorcycle	17	1.349e-05
resides	17	1.349e-05
ballad	17	1.349e-05
dominated	17	1.349e-05
spatial	17	1.349e-05
constructive	17	1.349e-05
punk	17	1.349e-05
tied	17	1.349e-05
donald	17	1.349e-05
meaningful	17	1.349e-05
retained	17	1.349e-05
horror	17	1.349e-05
shiva	17	1.349e-05
co	17	1.349e-05
geographical	17	1.349e-05
announced	17	1.349e-05
resulted	17	1.349e-05
repeat	17	1.349e-05
bugs	17	1.349e-05
equality	17	1.349e-05
governing	17	1.349e-05
summaries	17	1.349e-05
harmful	17	1.349e-05
devoted	17	1.349e-05
earthquake	17	1.349e-05
resemble	17	1.349e-05
fin	17	1.349e-05
asset	17	1.349e-05
vampire	17	1.349e-05
1965	17	1.349e-05
mask	17	1.349e-05
edward	17	1.349e-05
pavilion	17	1.349e-05
terrain	17	1.349e-05
deciding	17	1.349e-05
employer	17	1.349e-05
populated	17	1.349e-05
lifetime	17	1.349e-05
johnny	17	1.349e-05
satisfied	17	1.349e-05
legacy	17	1.349e-05
bath	17	1.349e-05
cult	17	1.349e-05
collected	17	1.349e-05
contestant	17	1.349e-05
farmers	17	1.349e-05
stopped	17	1.349e-05
offence	17	1.349e-05
transcription	17	1.349e-05
execution	17	1.349e-05
medals	17	1.349e-05
unstable	17	1.349e-05
accent	17	1.349e-05
metals	17	1.349e-05
marginal	17	1.349e-05
treating	17	1.349e-05
afds	17	1.349e-05
relevance	17	1.349e-05
elder	17	1.349e-05
excessive	17	1.349e-05
survivors	17	1.349e-05
deaths	17	1.349e-05
formations	17	1.349e-05
bypass	17	1.349e-05
les	17	1.349e-05
guilty	17	1.349e-05
somebody	17	1.349e-05
approval	17	1.349e-05
z	17	1.349e-05
terrorist	17	1.349e-05
republican	17	1.349e-05
chances	17	1.349e-05
horn	17	1.349e-05
mandate	17	1.349e-05
resolved	17	1.349e-05
saves	17	1.349e-05
assumptions	17	1.349e-05
infinite	17	1.349e-05
prone	17	1.349e-05
ordered	17	1.349e-05
alexander	17	1.349e-05
rolls	17	1.349e-05
defunct	17	1.349e-05
thereby	17	1.349e-05
subscription	17	1.349e-05
dynamics	17	1.349e-05
mainspace	17	1.349e-05
accusations	17	1.349e-05
detroit	17	1.349e-05
ears	17	1.349e-05
executed	17	1.349e-05
duck	17	1.349e-05
establishing	17	1.349e-05
characterized	17	1.349e-05
noun	17	1.349e-05
pursuit	17	1.349e-05
trusted	17	1.349e-05
evaluate	17	1.349e-05
flood	17	1.349e-05
camping	17	1.349e-05
printing	17	1.349e-05
simon	17	1.349e-05
non	17	1.349e-05
cent	17	1.349e-05
intensive	17	1.349e-05
accepts	17	1.349e-05
proceedings	17	1.349e-05
unreferenced	17	1.349e-05
friendship	17	1.349e-05
incoming	17	1.349e-05
fifteen	17	1.349e-05
angles	17	1.349e-05
excluding	17	1.349e-05
mirrors	17	1.349e-05
habit	17	1.349e-05
combines	17	1.349e-05
kent	17	1.349e-05
composite	17	1.349e-05
angels	17	1.349e-05
hostile	17	1.349e-05
bull	17	1.349e-05
testimony	17	1.349e-05
biographies	17	1.349e-05
reliability	17	1.349e-05
genera	17	1.349e-05
americas	17	1.349e-05
organisations	17	1.349e-05
lewis	17	1.349e-05
rebellion	17	1.349e-05
manufacturer	17	1.349e-05
charlie	17	1.349e-05
participant	17	1.349e-05
attribute	17	1.349e-05
transaction	17	1.349e-05
guards	17	1.349e-05
fee	17	1.349e-05
strategies	17	1.349e-05
careful	17	1.349e-05
boards	17	1.349e-05
murdered	17	1.349e-05
everybody	17	1.349e-05
welfare	17	1.349e-05
defending	17	1.349e-05
enjoys	17	1.349e-05
indiana	17	1.349e-05
hamilton	17	1.349e-05
picked	17	1.349e-05
ethnicity	17	1.349e-05
font	17	1.349e-05
fur	17	1.349e-05
intact	17	1.349e-05
ingredients	17	1.349e-05
legends	17	1.349e-05
proved	17	1.349e-05
weird	17	1.349e-05
underneath	17	1.349e-05
id	17	1.349e-05
justification	17	1.349e-05
basement	17	1.349e-05
elite	17	1.349e-05
commands	17	1.349e-05
occasional	17	1.349e-05
constitutes	17	1.349e-05
battalion	17	1.349e-05
ruling	17	1.349e-05
reporting	17	1.349e-05
defendant	17	1.349e-05
treaty	17	1.349e-05
physicians	17	1.349e-05
iv	17	1.349e-05
promise	17	1.349e-05
cleaning	17	1.349e-05
productive	17	1.349e-05
continent	17	1.349e-05
nervous	17	1.349e-05
blank	17	1.349e-05
assault	17	1.349e-05
tanks	17	1.349e-05
don	17	1.349e-05
delay	17	1.349e-05
reporter	17	1.349e-05
chips	17	1.349e-05
virgin	17	1.349e-05
guides	17	1.349e-05
patron	17	1.349e-05
overcome	17	1.349e-05
convince	17	1.349e-05
construct	17	1.349e-05
1000	17	1.349e-05
philosophical	17	1.349e-05
patent	17	1.349e-05
pull	17	1.349e-05
informs	17	1.349e-05
competing	17	1.349e-05
sockpuppet	17	1.349e-05
attending	17	1.349e-05
aerial	17	1.349e-05
surveys	17	1.349e-05
1982	17	1.349e-05
15th	17	1.349e-05
celebrate	17	1.349e-05
bought	17	1.349e-05
cameras	17	1.349e-05
diff	17	1.349e-05
1960	17	1.349e-05
adminship	16	1.27e-05
beds	16	1.27e-05
promoting	16	1.27e-05
encouraging	16	1.27e-05
lineage	16	1.27e-05
reserves	16	1.27e-05
celtic	16	1.27e-05
virtue	16	1.27e-05
proceeds	16	1.27e-05
fourteen	16	1.27e-05
climb	16	1.27e-05
bent	16	1.27e-05
antenna	16	1.27e-05
emerge	16	1.27e-05
radar	16	1.27e-05
throws	16	1.27e-05
ritual	16	1.27e-05
ash	16	1.27e-05
consent	16	1.27e-05
corners	16	1.27e-05
reflected	16	1.27e-05
norman	16	1.27e-05
scoring	16	1.27e-05
console	16	1.27e-05
volleyball	16	1.27e-05
letting	16	1.27e-05
gordon	16	1.27e-05
spectacular	16	1.27e-05
browser	16	1.27e-05
engaged	16	1.27e-05
legislation	16	1.27e-05
celebrated	16	1.27e-05
amazon	16	1.27e-05
lodge	16	1.27e-05
hungarian	16	1.27e-05
nurse	16	1.27e-05
listen	16	1.27e-05
useless	16	1.27e-05
inhabited	16	1.27e-05
cooperation	16	1.27e-05
chronicle	16	1.27e-05
twenty	16	1.27e-05
glacier	16	1.27e-05
reluctant	16	1.27e-05
recurring	16	1.27e-05
knights	16	1.27e-05
funny	16	1.27e-05
lawrence	16	1.27e-05
moments	16	1.27e-05
wage	16	1.27e-05
rent	16	1.27e-05
plateau	16	1.27e-05
stupid	16	1.27e-05
66	16	1.27e-05
inland	16	1.27e-05
escapes	16	1.27e-05
visited	16	1.27e-05
phones	16	1.27e-05
adapted	16	1.27e-05
nobel	16	1.27e-05
possess	16	1.27e-05
furniture	16	1.27e-05
attractions	16	1.27e-05
believing	16	1.27e-05
56	16	1.27e-05
camps	16	1.27e-05
reform	16	1.27e-05
ben	16	1.27e-05
namespace	16	1.27e-05
sudden	16	1.27e-05
nicknamed	16	1.27e-05
commuter	16	1.27e-05
striking	16	1.27e-05
mentally	16	1.27e-05
shoots	16	1.27e-05
contentious	16	1.27e-05
protecting	16	1.27e-05
intensity	16	1.27e-05
simplified	16	1.27e-05
slaves	16	1.27e-05
7th	16	1.27e-05
roller	16	1.27e-05
iso	16	1.27e-05
tournaments	16	1.27e-05
abbreviated	16	1.27e-05
unemployment	16	1.27e-05
domains	16	1.27e-05
kosovo	16	1.27e-05
watching	16	1.27e-05
cooperative	16	1.27e-05
decoration	16	1.27e-05
geography	16	1.27e-05
davis	16	1.27e-05
utah	16	1.27e-05
sacred	16	1.27e-05
originated	16	1.27e-05
third-party	16	1.27e-05
alan	16	1.27e-05
folks	16	1.27e-05
depression	16	1.27e-05
tan	16	1.27e-05
thorough	16	1.27e-05
continuity	16	1.27e-05
editions	16	1.27e-05
melody	16	1.27e-05
suffering	16	1.27e-05
vietnamese	16	1.27e-05
ratings	16	1.27e-05
affair	16	1.27e-05
woody	16	1.27e-05
explaining	16	1.27e-05
taiwan	16	1.27e-05
specification	16	1.27e-05
approaching	16	1.27e-05
rounded	16	1.27e-05
remix	16	1.27e-05
spiral	16	1.27e-05
RBR	16	1.27e-05
broadly	16	1.27e-05
bengal	16	1.27e-05
corporations	16	1.27e-05
farms	16	1.27e-05
manufactured	16	1.27e-05
dozens	16	1.27e-05
extensions	16	1.27e-05
specially	16	1.27e-05
undertaken	16	1.27e-05
scholarship	16	1.27e-05
breaking	16	1.27e-05
maritime	16	1.27e-05
ought	16	1.27e-05
abroad	16	1.27e-05
meanings	16	1.27e-05
pakistani	16	1.27e-05
badly	16	1.27e-05
overview	16	1.27e-05
enterprises	16	1.27e-05
delivered	16	1.27e-05
duration	16	1.27e-05
sandstone	16	1.27e-05
rated	16	1.27e-05
gary	16	1.27e-05
reconstruction	16	1.27e-05
achievements	16	1.27e-05
harmony	16	1.27e-05
alpha	16	1.27e-05
linguistic	16	1.27e-05
joining	16	1.27e-05
trademark	16	1.27e-05
tigers	16	1.27e-05
seventh	16	1.27e-05
momentum	16	1.27e-05
slide	16	1.27e-05
applying	16	1.27e-05
aliens	16	1.27e-05
ncaa	16	1.27e-05
introduce	16	1.27e-05
harsh	16	1.27e-05
tons	16	1.27e-05
myth	16	1.27e-05
ross	16	1.27e-05
promoted	16	1.27e-05
birmingham	16	1.27e-05
shaped	16	1.27e-05
professors	16	1.27e-05
ottawa	16	1.27e-05
warrior	16	1.27e-05
naked	16	1.27e-05
seating	16	1.27e-05
attendance	16	1.27e-05
fac	16	1.27e-05
md	16	1.27e-05
spends	16	1.27e-05
remedy	16	1.27e-05
classrooms	16	1.27e-05
fatal	16	1.27e-05
poster	16	1.27e-05
supernatural	16	1.27e-05
newton	16	1.27e-05
worker	16	1.27e-05
sanctuary	16	1.27e-05
coalition	16	1.27e-05
collecting	16	1.27e-05
der	16	1.27e-05
commented	16	1.27e-05
belonging	16	1.27e-05
loads	16	1.27e-05
outstanding	16	1.27e-05
epic	16	1.27e-05
tallest	16	1.27e-05
architect	16	1.27e-05
1950	16	1.27e-05
investigate	16	1.27e-05
loves	16	1.27e-05
maine	16	1.27e-05
elderly	16	1.27e-05
francis	16	1.27e-05
tough	16	1.27e-05
harvard	16	1.27e-05
regulatory	16	1.27e-05
deny	16	1.27e-05
pertaining	16	1.27e-05
differential	16	1.27e-05
trout	16	1.27e-05
8th	16	1.27e-05
ap	16	1.27e-05
sail	16	1.27e-05
funded	15	1.19e-05
refuse	15	1.19e-05
bunch	15	1.19e-05
integrity	15	1.19e-05
hybrid	15	1.19e-05
imagination	15	1.19e-05
limiting	15	1.19e-05
suffer	15	1.19e-05
hopefully	15	1.19e-05
drops	15	1.19e-05
ford	15	1.19e-05
implemented	15	1.19e-05
matthew	15	1.19e-05
kiss	15	1.19e-05
diesel	15	1.19e-05
airports	15	1.19e-05
transparent	15	1.19e-05
nonsense	15	1.19e-05
factual	15	1.19e-05
judicial	15	1.19e-05
soils	15	1.19e-05
posting	15	1.19e-05
overseas	15	1.19e-05
cuts	15	1.19e-05
briefly	15	1.19e-05
oh	15	1.19e-05
crowd	15	1.19e-05
continuously	15	1.19e-05
theft	15	1.19e-05
battlefield	15	1.19e-05
fraud	15	1.19e-05
boxing	15	1.19e-05
amendment	15	1.19e-05
14th	15	1.19e-05
hide	15	1.19e-05
mainland	15	1.19e-05
searching	15	1.19e-05
potter	15	1.19e-05
38	15	1.19e-05
singers	15	1.19e-05
desirable	15	1.19e-05
1978	15	1.19e-05
landmarks	15	1.19e-05
tolerance	15	1.19e-05
44	15	1.19e-05
ranked	15	1.19e-05
swing	15	1.19e-05
racial	15	1.19e-05
yale	15	1.19e-05
suspects	15	1.19e-05
tribute	15	1.19e-05
labels	15	1.19e-05
finnish	15	1.19e-05
tier	15	1.19e-05
scout	15	1.19e-05
autumn	15	1.19e-05
fell	15	1.19e-05
burns	15	1.19e-05
checked	15	1.19e-05
hub	15	1.19e-05
tickets	15	1.19e-05
synagogue	15	1.19e-05
dishes	15	1.19e-05
whatsoever	15	1.19e-05
sexually	15	1.19e-05
shall	15	1.19e-05
underway	15	1.19e-05
hell	15	1.19e-05
brass	15	1.19e-05
dominate	15	1.19e-05
christopher	15	1.19e-05
caribbean	15	1.19e-05
yards	15	1.19e-05
comparing	15	1.19e-05
mobility	15	1.19e-05
deceased	15	1.19e-05
dollar	15	1.19e-05
statues	15	1.19e-05
mediterranean	15	1.19e-05
freshwater	15	1.19e-05
atom	15	1.19e-05
steal	15	1.19e-05
premium	15	1.19e-05
conception	15	1.19e-05
1968	15	1.19e-05
mistakes	15	1.19e-05
dollars	15	1.19e-05
satellites	15	1.19e-05
sad	15	1.19e-05
dioxide	15	1.19e-05
heir	15	1.19e-05
wo	15	1.19e-05
collapse	15	1.19e-05
practically	15	1.19e-05
afterwards	15	1.19e-05
solving	15	1.19e-05
inability	15	1.19e-05
richmond	15	1.19e-05
large-scale	15	1.19e-05
cliff	15	1.19e-05
full-time	15	1.19e-05
protestant	15	1.19e-05
spa	15	1.19e-05
voted	15	1.19e-05
occupy	15	1.19e-05
erosion	15	1.19e-05
merging	15	1.19e-05
duke	15	1.19e-05
rape	15	1.19e-05
finger	15	1.19e-05
smoke	15	1.19e-05
thirty	15	1.19e-05
qualities	15	1.19e-05
mixing	15	1.19e-05
breeds	15	1.19e-05
clue	15	1.19e-05
protests	15	1.19e-05
grove	15	1.19e-05
vegetables	15	1.19e-05
algorithms	15	1.19e-05
guidance	15	1.19e-05
hoax	15	1.19e-05
wording	15	1.19e-05
serbia	15	1.19e-05
rush	15	1.19e-05
allen	15	1.19e-05
bare	15	1.19e-05
deemed	15	1.19e-05
1992	15	1.19e-05
citizenship	15	1.19e-05
grace	15	1.19e-05
casting	15	1.19e-05
surprise	15	1.19e-05
arcade	15	1.19e-05
copenhagen	15	1.19e-05
inc	15	1.19e-05
alignment	15	1.19e-05
berlin	15	1.19e-05
observers	15	1.19e-05
numerical	15	1.19e-05
transformation	15	1.19e-05
ion	15	1.19e-05
automobile	15	1.19e-05
extensively	15	1.19e-05
preventing	15	1.19e-05
prehistoric	15	1.19e-05
fairy	15	1.19e-05
thailand	15	1.19e-05
discrimination	15	1.19e-05
mills	15	1.19e-05
looked	15	1.19e-05
commercially	15	1.19e-05
viable	15	1.19e-05
grain	15	1.19e-05
knew	15	1.19e-05
alex	15	1.19e-05
puppet	15	1.19e-05
substitute	15	1.19e-05
pulled	15	1.19e-05
disney	15	1.19e-05
gathering	15	1.19e-05
honors	15	1.19e-05
facial	15	1.19e-05
aimed	15	1.19e-05
manuscript	15	1.19e-05
welsh	15	1.19e-05
interpreted	15	1.19e-05
inventory	15	1.19e-05
compensation	15	1.19e-05
mapping	15	1.19e-05
postal	15	1.19e-05
repeatedly	15	1.19e-05
forcing	15	1.19e-05
deeper	15	1.19e-05
miami	15	1.19e-05
railways	15	1.19e-05
elaborate	15	1.19e-05
wrestler	15	1.19e-05
pin	15	1.19e-05
appeals	15	1.19e-05
refugees	15	1.19e-05
sons	15	1.19e-05
casino	15	1.19e-05
consciousness	15	1.19e-05
foster	15	1.19e-05
speculation	15	1.19e-05
banking	15	1.19e-05
maria	15	1.19e-05
meadows	15	1.19e-05
skilled	15	1.19e-05
dust	15	1.19e-05
exploring	15	1.19e-05
fever	15	1.19e-05
achieving	15	1.19e-05
favour	15	1.19e-05
villain	15	1.19e-05
essays	15	1.19e-05
spotted	15	1.19e-05
veterans	15	1.19e-05
ed	15	1.19e-05
performer	15	1.19e-05
wayne	15	1.19e-05
curves	15	1.19e-05
passion	15	1.19e-05
listening	15	1.19e-05
parker	15	1.19e-05
permitted	15	1.19e-05
billy	15	1.19e-05
pregnant	15	1.19e-05
complications	15	1.19e-05
flowing	15	1.19e-05
pioneer	15	1.19e-05
coral	15	1.19e-05
retired	15	1.19e-05
sheets	15	1.19e-05
illustration	15	1.19e-05
warfare	15	1.19e-05
careers	15	1.19e-05
agreements	15	1.19e-05
hunt	15	1.19e-05
vanity	15	1.19e-05
iraq	15	1.19e-05
marry	15	1.19e-05
veteran	15	1.19e-05
rides	15	1.19e-05
praise	15	1.19e-05
